metarCloudInformationKey;initialValidDateKey;initialValidTimeKey;aerodromeCode;isSpeci;cloudQuantity;cloudHeight;cloudType;referenceLoadFile
2406987;20160127;9213000;LEMD;0;BKN;1900;;LEMD-20160127-20160128.pdf
2406988;20160127;9220000;LEMD;0;OVC;2000;;LEMD-20160127-20160128.pdf
2406989;20160127;9223000;LEMD;0;BKN;2000;;LEMD-20160127-20160128.pdf
2406990;20160127;9230000;LEMD;0;BKN;2000;;LEMD-20160127-20160128.pdf
2406991;20160127;9230000;LEMD;0;OVC;2600;;LEMD-20160127-20160128.pdf
2406992;20160127;9233000;LEMD;0;SCT;2100;;LEMD-20160127-20160128.pdf
2406993;20160127;9233000;LEMD;0;OVC;3200;;LEMD-20160127-20160128.pdf
2408646;20160128;9000000;LEMD;0;OVC;3000;;LEMD-20160128-20160129.pdf
2408647;20160128;9003000;LEMD;0;SCT;2900;;LEMD-20160128-20160129.pdf
2408648;20160128;9003000;LEMD;0;OVC;3600;;LEMD-20160128-20160129.pdf
2408649;20160128;9010000;LEMD;0;FEW;2400;;LEMD-20160128-20160129.pdf
2408650;20160128;9010000;LEMD;0;BKN;3800;;LEMD-20160128-20160129.pdf
2408651;20160128;9010000;LEMD;0;OVC;4600;;LEMD-20160128-20160129.pdf
2408652;20160128;9013000;LEMD;0;SCT;2400;;LEMD-20160128-20160129.pdf
2408653;20160128;9013000;LEMD;0;BKN;4500;;LEMD-20160128-20160129.pdf
2408654;20160128;9020000;LEMD;0;FEW;1800;;LEMD-20160128-20160129.pdf
2408655;20160128;9020000;LEMD;0;BKN;2400;;LEMD-20160128-20160129.pdf
2408656;20160128;9023000;LEMD;0;FEW;1800;;LEMD-20160128-20160129.pdf
2408657;20160128;9023000;LEMD;0;OVC;2100;;LEMD-20160128-20160129.pdf
2408658;20160128;9030000;LEMD;0;OVC;2100;;LEMD-20160128-20160129.pdf
2408659;20160128;9033000;LEMD;0;BKN;2000;;LEMD-20160128-20160129.pdf
2408660;20160128;9033000;LEMD;0;OVC;2500;;LEMD-20160128-20160129.pdf
2408661;20160128;9040000;LEMD;0;BKN;1900;;LEMD-20160128-20160129.pdf
2408662;20160128;9043000;LEMD;0;BKN;2000;;LEMD-20160128-20160129.pdf
2408663;20160128;9043000;LEMD;0;BKN;2800;;LEMD-20160128-20160129.pdf
2408664;20160128;9043000;LEMD;0;OVC;3900;;LEMD-20160128-20160129.pdf
2408665;20160128;9050000;LEMD;0;FEW;1200;;LEMD-20160128-20160129.pdf
2408666;20160128;9050000;LEMD;0;BKN;2500;;LEMD-20160128-20160129.pdf
2408667;20160128;9053000;LEMD;0;SCT;1200;;LEMD-20160128-20160129.pdf
2408668;20160128;9053000;LEMD;0;BKN;2100;;LEMD-20160128-20160129.pdf
2408669;20160128;9060000;LEMD;0;SCT;1500;;LEMD-20160128-20160129.pdf
2408670;20160128;9060000;LEMD;0;OVC;5000;;LEMD-20160128-20160129.pdf
2408671;20160128;9063000;LEMD;0;SCT;1900;;LEMD-20160128-20160129.pdf
2408672;20160128;9063000;LEMD;0;BKN;3700;;LEMD-20160128-20160129.pdf
2408673;20160128;9063000;LEMD;0;OVC;5000;;LEMD-20160128-20160129.pdf
2408674;20160128;9070000;LEMD;0;SCT;1700;;LEMD-20160128-20160129.pdf
2408675;20160128;9070000;LEMD;0;BKN;2400;;LEMD-20160128-20160129.pdf
2408676;20160128;9073000;LEMD;0;SCT;1600;;LEMD-20160128-20160129.pdf
2408677;20160128;9073000;LEMD;0;BKN;2500;;LEMD-20160128-20160129.pdf
2408678;20160128;9080000;LEMD;0;FEW;1400;;LEMD-20160128-20160129.pdf
2408679;20160128;9080000;LEMD;0;BKN;5000;;LEMD-20160128-20160129.pdf
2408680;20160128;9081600;LEMD;1;FEW;800;;LEMD-20160128-20160129.pdf
2408681;20160128;9081600;LEMD;1;BKN;1200;;LEMD-20160128-20160129.pdf
2408682;20160128;9083000;LEMD;0;SCT;900;;LEMD-20160128-20160129.pdf
2408683;20160128;9083000;LEMD;0;BKN;1300;;LEMD-20160128-20160129.pdf
2408684;20160128;9090000;LEMD;0;FEW;600;;LEMD-20160128-20160129.pdf
2408685;20160128;9090000;LEMD;0;SCT;1200;;LEMD-20160128-20160129.pdf
2408686;20160128;9090000;LEMD;0;BKN;1700;;LEMD-20160128-20160129.pdf
2408687;20160128;9093000;LEMD;0;FEW;800;;LEMD-20160128-20160129.pdf
2408688;20160128;9093000;LEMD;0;BKN;1400;;LEMD-20160128-20160129.pdf
2408689;20160128;9100000;LEMD;0;FEW;700;;LEMD-20160128-20160129.pdf
2408690;20160128;9100000;LEMD;0;BKN;1600;;LEMD-20160128-20160129.pdf
2408691;20160128;9103000;LEMD;0;SCT;1300;;LEMD-20160128-20160129.pdf
2408692;20160128;9103000;LEMD;0;OVC;1800;;LEMD-20160128-20160129.pdf
2408693;20160128;9110000;LEMD;0;SCT;1100;;LEMD-20160128-20160129.pdf
2408694;20160128;9110000;LEMD;0;OVC;1600;;LEMD-20160128-20160129.pdf
2408695;20160128;9113000;LEMD;0;BKN;1200;;LEMD-20160128-20160129.pdf
2408696;20160128;9113000;LEMD;0;BKN;1800;;LEMD-20160128-20160129.pdf
2408697;20160128;9120000;LEMD;0;BKN;1200;;LEMD-20160128-20160129.pdf
2408698;20160128;9120000;LEMD;0;OVC;2200;;LEMD-20160128-20160129.pdf
2408699;20160128;9123000;LEMD;0;SCT;1500;;LEMD-20160128-20160129.pdf
2408700;20160128;9123000;LEMD;0;BKN;2200;;LEMD-20160128-20160129.pdf
2408701;20160128;9130000;LEMD;0;SCT;1800;;LEMD-20160128-20160129.pdf
2408702;20160128;9130000;LEMD;0;BKN;3000;;LEMD-20160128-20160129.pdf
2408703;20160128;9133000;LEMD;0;SCT;1900;;LEMD-20160128-20160129.pdf
2408704;20160128;9133000;LEMD;0;BKN;4000;;LEMD-20160128-20160129.pdf
2408705;20160128;9140000;LEMD;0;SCT;2500;;LEMD-20160128-20160129.pdf
2408706;20160128;9140000;LEMD;0;BKN;4500;;LEMD-20160128-20160129.pdf
2408707;20160128;9143000;LEMD;0;FEW;2100;;LEMD-20160128-20160129.pdf
2408708;20160128;9143000;LEMD;0;SCT;2700;;LEMD-20160128-20160129.pdf
2408709;20160128;9143000;LEMD;0;OVC;3500;;LEMD-20160128-20160129.pdf
2408710;20160128;9150000;LEMD;0;SCT;2000;;LEMD-20160128-20160129.pdf
2408711;20160128;9150000;LEMD;0;BKN;3500;;LEMD-20160128-20160129.pdf
2408712;20160128;9153000;LEMD;0;SCT;1800;;LEMD-20160128-20160129.pdf
2408713;20160128;9153000;LEMD;0;BKN;4000;;LEMD-20160128-20160129.pdf
2408714;20160128;9160000;LEMD;0;SCT;1800;;LEMD-20160128-20160129.pdf
2408715;20160128;9160000;LEMD;0;BKN;2900;;LEMD-20160128-20160129.pdf
2408716;20160128;9163000;LEMD;0;SCT;1700;;LEMD-20160128-20160129.pdf
2408717;20160128;9163000;LEMD;0;BKN;2500;;LEMD-20160128-20160129.pdf
2408718;20160128;9170000;LEMD;0;SCT;2100;;LEMD-20160128-20160129.pdf
2408719;20160128;9170000;LEMD;0;BKN;3200;;LEMD-20160128-20160129.pdf
2408720;20160128;9173000;LEMD;0;FEW;1300;;LEMD-20160128-20160129.pdf
2408721;20160128;9173000;LEMD;0;OVC;1800;;LEMD-20160128-20160129.pdf
2408722;20160128;9180000;LEMD;0;BKN;1600;;LEMD-20160128-20160129.pdf
2408723;20160128;9180000;LEMD;0;OVC;2300;;LEMD-20160128-20160129.pdf
2408724;20160128;9181900;LEMD;1;BKN;1500;;LEMD-20160128-20160129.pdf
2408725;20160128;9181900;LEMD;1;OVC;2300;;LEMD-20160128-20160129.pdf
2408726;20160128;9183000;LEMD;0;BKN;1400;;LEMD-20160128-20160129.pdf
2408727;20160128;9183000;LEMD;0;OVC;2200;;LEMD-20160128-20160129.pdf
2408728;20160128;9190000;LEMD;0;BKN;1400;;LEMD-20160128-20160129.pdf
2408729;20160128;9190000;LEMD;0;OVC;2100;;LEMD-20160128-20160129.pdf
2408730;20160128;9193000;LEMD;0;FEW;1000;;LEMD-20160128-20160129.pdf
2408731;20160128;9193000;LEMD;0;BKN;1400;;LEMD-20160128-20160129.pdf
2408732;20160128;9193000;LEMD;0;BKN;2100;;LEMD-20160128-20160129.pdf
2408733;20160128;9200000;LEMD;0;BKN;1300;;LEMD-20160128-20160129.pdf
2408734;20160128;9203000;LEMD;0;BKN;1400;;LEMD-20160128-20160129.pdf
2408735;20160128;9203000;LEMD;0;OVC;2700;;LEMD-20160128-20160129.pdf
2408736;20160128;9210000;LEMD;0;BKN;1000;;LEMD-20160128-20160129.pdf
2408737;20160128;9210000;LEMD;0;OVC;2000;;LEMD-20160128-20160129.pdf
2408738;20160128;9213000;LEMD;0;SCT;1000;;LEMD-20160128-20160129.pdf
2408739;20160128;9213000;LEMD;0;OVC;2000;;LEMD-20160128-20160129.pdf
2408740;20160128;9220000;LEMD;0;FEW;700;;LEMD-20160128-20160129.pdf
2408741;20160128;9220000;LEMD;0;BKN;1300;;LEMD-20160128-20160129.pdf
2408742;20160128;9220000;LEMD;0;OVC;3000;;LEMD-20160128-20160129.pdf
2408743;20160128;9223000;LEMD;0;FEW;700;;LEMD-20160128-20160129.pdf
2408744;20160128;9223000;LEMD;0;BKN;1300;;LEMD-20160128-20160129.pdf
2408745;20160128;9223000;LEMD;0;OVC;3000;;LEMD-20160128-20160129.pdf
2408746;20160128;9230000;LEMD;0;BKN;1400;;LEMD-20160128-20160129.pdf
2408747;20160128;9230000;LEMD;0;BKN;2700;;LEMD-20160128-20160129.pdf
2408748;20160128;9230000;LEMD;0;OVC;3400;;LEMD-20160128-20160129.pdf
2408749;20160128;9233000;LEMD;0;SCT;1400;;LEMD-20160128-20160129.pdf
2408750;20160128;9233000;LEMD;0;BKN;2200;;LEMD-20160128-20160129.pdf
2408751;20160128;9233000;LEMD;0;OVC;2700;;LEMD-20160128-20160129.pdf
2410826;20160129;9000000;LEMD;0;FEW;1500;;LEMD-20160129-20160130.pdf
2410827;20160129;9000000;LEMD;0;SCT;2900;;LEMD-20160129-20160130.pdf
2410828;20160129;9000000;LEMD;0;BKN;3500;;LEMD-20160129-20160130.pdf
2410829;20160129;9003000;LEMD;0;FEW;700;;LEMD-20160129-20160130.pdf
2410830;20160129;9003000;LEMD;0;SCT;1300;;LEMD-20160129-20160130.pdf
2410831;20160129;9003000;LEMD;0;BKN;3500;;LEMD-20160129-20160130.pdf
2410832;20160129;9010000;LEMD;0;SCT;2700;;LEMD-20160129-20160130.pdf
2410833;20160129;9010000;LEMD;0;OVC;3200;;LEMD-20160129-20160130.pdf
2410834;20160129;9013000;LEMD;0;SCT;2000;;LEMD-20160129-20160130.pdf
2410835;20160129;9013000;LEMD;0;OVC;3000;;LEMD-20160129-20160130.pdf
2410836;20160129;9020000;LEMD;0;FEW;2000;;LEMD-20160129-20160130.pdf
2410837;20160129;9020000;LEMD;0;BKN;3200;;LEMD-20160129-20160130.pdf
2410838;20160129;9020000;LEMD;0;OVC;3800;;LEMD-20160129-20160130.pdf
2410839;20160129;9023000;LEMD;0;BKN;3700;;LEMD-20160129-20160130.pdf
2410840;20160129;9023000;LEMD;0;OVC;4500;;LEMD-20160129-20160130.pdf
2410841;20160129;9030000;LEMD;0;BKN;3300;;LEMD-20160129-20160130.pdf
2410842;20160129;9030000;LEMD;0;BKN;3900;;LEMD-20160129-20160130.pdf
2410843;20160129;9030000;LEMD;0;OVC;4600;;LEMD-20160129-20160130.pdf
2410844;20160129;9033000;LEMD;0;BKN;3300;;LEMD-20160129-20160130.pdf
2410845;20160129;9033000;LEMD;0;OVC;3900;;LEMD-20160129-20160130.pdf
2410846;20160129;9040000;LEMD;0;OVC;3000;;LEMD-20160129-20160130.pdf
2410847;20160129;9043000;LEMD;0;OVC;3000;;LEMD-20160129-20160130.pdf
2410848;20160129;9050000;LEMD;0;OVC;3000;;LEMD-20160129-20160130.pdf
2410849;20160129;9053000;LEMD;0;OVC;3000;;LEMD-20160129-20160130.pdf
2410850;20160129;9060000;LEMD;0;OVC;3000;;LEMD-20160129-20160130.pdf
2410851;20160129;9063000;LEMD;0;OVC;3000;;LEMD-20160129-20160130.pdf
2410852;20160129;9070000;LEMD;0;SCT;3000;;LEMD-20160129-20160130.pdf
2410853;20160129;9070000;LEMD;0;OVC;4000;;LEMD-20160129-20160130.pdf
2410854;20160129;9073000;LEMD;0;FEW;3000;;LEMD-20160129-20160130.pdf
2410855;20160129;9073000;LEMD;0;OVC;4000;;LEMD-20160129-20160130.pdf
2410856;20160129;9080000;LEMD;0;BKN;4000;;LEMD-20160129-20160130.pdf
2410857;20160129;9083000;LEMD;0;FEW;4000;;LEMD-20160129-20160130.pdf
2410858;20160129;9083000;LEMD;0;SCT;6000;;LEMD-20160129-20160130.pdf
2410859;20160129;9090000;LEMD;0;FEW;4000;;LEMD-20160129-20160130.pdf
2410860;20160129;9090000;LEMD;0;SCT;6000;;LEMD-20160129-20160130.pdf
2410861;20160129;9093000;LEMD;0;BKN;4100;;LEMD-20160129-20160130.pdf
2410862;20160129;9093000;LEMD;0;BKN;5700;;LEMD-20160129-20160130.pdf
2410863;20160129;9100000;LEMD;0;SCT;3400;;LEMD-20160129-20160130.pdf
2410864;20160129;9100000;LEMD;0;BKN;4300;;LEMD-20160129-20160130.pdf
2410865;20160129;9103000;LEMD;0;BKN;3300;;LEMD-20160129-20160130.pdf
2410866;20160129;9103000;LEMD;0;BKN;4200;;LEMD-20160129-20160130.pdf
2410867;20160129;9110000;LEMD;0;OVC;4000;;LEMD-20160129-20160130.pdf
2410868;20160129;9113000;LEMD;0;FEW;3000;;LEMD-20160129-20160130.pdf
2410869;20160129;9113000;LEMD;0;OVC;4000;;LEMD-20160129-20160130.pdf
2410870;20160129;9120000;LEMD;0;SCT;3500;;LEMD-20160129-20160130.pdf
2410871;20160129;9120000;LEMD;0;BKN;8000;;LEMD-20160129-20160130.pdf
2410872;20160129;9123000;LEMD;0;FEW;1500;;LEMD-20160129-20160130.pdf
2410873;20160129;9123000;LEMD;0;SCT;4000;;LEMD-20160129-20160130.pdf
2410874;20160129;9123000;LEMD;0;BKN;8000;;LEMD-20160129-20160130.pdf
2410875;20160129;9130000;LEMD;0;FEW;4000;;LEMD-20160129-20160130.pdf
2410876;20160129;9133000;LEMD;0;SCT;7500;;LEMD-20160129-20160130.pdf
2410877;20160129;9140000;LEMD;0;FEW;4000;;LEMD-20160129-20160130.pdf
2410878;20160129;9140000;LEMD;0;SCT;7000;;LEMD-20160129-20160130.pdf
2410879;20160129;9143000;LEMD;0;BKN;6000;;LEMD-20160129-20160130.pdf
2410880;20160129;9150000;LEMD;0;SCT;4500;;LEMD-20160129-20160130.pdf
2410881;20160129;9150000;LEMD;0;BKN;5000;;LEMD-20160129-20160130.pdf
2410882;20160129;9150000;LEMD;0;BKN;6000;;LEMD-20160129-20160130.pdf
2410883;20160129;9153000;LEMD;0;FEW;3600;;LEMD-20160129-20160130.pdf
2410884;20160129;9153000;LEMD;0;SCT;5000;;LEMD-20160129-20160130.pdf
2410885;20160129;9153000;LEMD;0;BKN;6000;;LEMD-20160129-20160130.pdf
2410886;20160129;9160000;LEMD;0;FEW;3200;;LEMD-20160129-20160130.pdf
2410887;20160129;9160000;LEMD;0;SCT;4900;;LEMD-20160129-20160130.pdf
2410888;20160129;9160000;LEMD;0;BKN;5700;;LEMD-20160129-20160130.pdf
2410889;20160129;9163000;LEMD;0;FEW;4700;;LEMD-20160129-20160130.pdf
2410890;20160129;9163000;LEMD;0;BKN;5900;;LEMD-20160129-20160130.pdf
2410891;20160129;9170000;LEMD;0;FEW;4000;;LEMD-20160129-20160130.pdf
2410892;20160129;9170000;LEMD;0;SCT;6000;;LEMD-20160129-20160130.pdf
2410893;20160129;9173000;LEMD;0;FEW;6000;;LEMD-20160129-20160130.pdf
2410894;20160129;9180000;LEMD;0;FEW;6000;;LEMD-20160129-20160130.pdf
2410895;20160129;9183000;LEMD;0;FEW;4300;;LEMD-20160129-20160130.pdf
2410896;20160129;9183000;LEMD;0;SCT;5900;;LEMD-20160129-20160130.pdf
2410897;20160129;9183000;LEMD;0;BKN;6800;;LEMD-20160129-20160130.pdf
2410898;20160129;9190000;LEMD;0;SCT;4300;;LEMD-20160129-20160130.pdf
2410899;20160129;9190000;LEMD;0;SCT;4900;;LEMD-20160129-20160130.pdf
2410900;20160129;9190000;LEMD;0;BKN;5600;;LEMD-20160129-20160130.pdf
2410901;20160129;9193000;LEMD;0;FEW;4500;;LEMD-20160129-20160130.pdf
2410902;20160129;9193000;LEMD;0;SCT;5500;;LEMD-20160129-20160130.pdf
2410903;20160129;9193000;LEMD;0;BKN;7000;;LEMD-20160129-20160130.pdf
2410904;20160129;9200000;LEMD;0;SCT;4700;;LEMD-20160129-20160130.pdf
2410905;20160129;9200000;LEMD;0;BKN;5700;;LEMD-20160129-20160130.pdf
2410906;20160129;9200000;LEMD;0;BKN;7000;;LEMD-20160129-20160130.pdf
2410907;20160129;9203000;LEMD;0;SCT;4200;;LEMD-20160129-20160130.pdf
2410908;20160129;9203000;LEMD;0;BKN;5000;;LEMD-20160129-20160130.pdf
2410909;20160129;9203000;LEMD;0;BKN;6500;;LEMD-20160129-20160130.pdf
2410910;20160129;9210000;LEMD;0;FEW;5000;;LEMD-20160129-20160130.pdf
2410911;20160129;9210000;LEMD;0;BKN;6500;;LEMD-20160129-20160130.pdf
2410912;20160129;9213000;LEMD;0;BKN;6000;;LEMD-20160129-20160130.pdf
2410913;20160129;9220000;LEMD;0;BKN;6000;;LEMD-20160129-20160130.pdf
2410914;20160129;9223000;LEMD;0;BKN;6000;;LEMD-20160129-20160130.pdf
2410915;20160129;9230000;LEMD;0;BKN;6000;;LEMD-20160129-20160130.pdf
2410916;20160129;9233000;LEMD;0;BKN;4200;;LEMD-20160129-20160130.pdf
2412504;20160130;9000000;LEMD;0;BKN;4000;;LEMD-20160130-20160131.pdf
2412505;20160130;9000000;LEMD;0;OVC;6000;;LEMD-20160130-20160131.pdf
2412506;20160130;9003000;LEMD;0;BKN;4000;;LEMD-20160130-20160131.pdf
2412507;20160130;9003000;LEMD;0;OVC;6000;;LEMD-20160130-20160131.pdf
2412508;20160130;9010000;LEMD;0;BKN;4000;;LEMD-20160130-20160131.pdf
2412509;20160130;9010000;LEMD;0;OVC;6500;;LEMD-20160130-20160131.pdf
2412510;20160130;9013000;LEMD;0;SCT;4000;;LEMD-20160130-20160131.pdf
2412511;20160130;9013000;LEMD;0;BKN;6500;;LEMD-20160130-20160131.pdf
2412512;20160130;9020000;LEMD;0;BKN;5500;;LEMD-20160130-20160131.pdf
2412513;20160130;9023000;LEMD;0;SCT;5500;;LEMD-20160130-20160131.pdf
2412514;20160130;9030000;LEMD;0;SCT;5000;;LEMD-20160130-20160131.pdf
2412515;20160130;9033000;LEMD;0;SCT;5000;;LEMD-20160130-20160131.pdf
2412516;20160130;9040000;LEMD;0;BKN;5000;;LEMD-20160130-20160131.pdf
2412517;20160130;9043000;LEMD;0;SCT;5000;;LEMD-20160130-20160131.pdf
2412518;20160130;9050000;LEMD;0;SCT;5000;;LEMD-20160130-20160131.pdf
2416144;20160202;9063000;LEMD;0;FEW;1200;;LEMD-20160202-20160203.pdf
2416145;20160202;9070000;LEMD;0;FEW;200;;LEMD-20160202-20160203.pdf
2416146;20160202;9073000;LEMD;0;FEW;200;;LEMD-20160202-20160203.pdf
2416147;20160202;9210000;LEMD;0;FEW;2000;;LEMD-20160202-20160203.pdf
2416148;20160202;9210000;LEMD;0;FEW;2000;;LEMD-20160202-20160203.pdf
2416149;20160202;9213000;LEMD;0;FEW;2200;;LEMD-20160202-20160203.pdf
2416150;20160202;9220000;LEMD;0;BKN;2200;;LEMD-20160202-20160203.pdf
2416151;20160202;9223000;LEMD;0;BKN;2200;;LEMD-20160202-20160203.pdf
2416152;20160202;9230000;LEMD;0;BKN;2200;;LEMD-20160202-20160203.pdf
2416153;20160202;9233000;LEMD;0;BKN;2000;;LEMD-20160202-20160203.pdf
2417344;20160203;9000000;LEMD;0;SCT;2000;;LEMD-20160203-20160204.pdf
2417345;20160203;9003000;LEMD;0;SCT;1800;;LEMD-20160203-20160204.pdf
2417346;20160203;9010000;LEMD;0;BKN;1800;;LEMD-20160203-20160204.pdf
2417347;20160203;9013000;LEMD;0;SCT;2000;;LEMD-20160203-20160204.pdf
2417348;20160203;9020000;LEMD;0;FEW;2000;;LEMD-20160203-20160204.pdf
2417349;20160203;9023000;LEMD;0;FEW;2000;;LEMD-20160203-20160204.pdf
2417350;20160203;9030000;LEMD;0;FEW;2000;;LEMD-20160203-20160204.pdf
2417351;20160203;9033000;LEMD;0;FEW;2000;;LEMD-20160203-20160204.pdf
2417352;20160203;9040000;LEMD;0;FEW;2000;;LEMD-20160203-20160204.pdf
2417353;20160203;9043000;LEMD;0;FEW;2000;;LEMD-20160203-20160204.pdf
2419345;20160205;9050000;LEMD;0;FEW;800;;LEMD-20160205-20160206.pdf
2419346;20160205;9053000;LEMD;0;FEW;800;;LEMD-20160205-20160206.pdf
2419347;20160205;9060000;LEMD;0;FEW;800;;LEMD-20160205-20160206.pdf
2419348;20160205;9120000;LEMD;0;FEW;2500;;LEMD-20160205-20160206.pdf
2419349;20160205;9123000;LEMD;0;FEW;2500;;LEMD-20160205-20160206.pdf
2419350;20160205;9130000;LEMD;0;FEW;2500;;LEMD-20160205-20160206.pdf
2419351;20160205;9133000;LEMD;0;FEW;2500;;LEMD-20160205-20160206.pdf
2420457;20160206;9040000;LEMD;0;SCT;3500;;LEMD-20160206-20160207.pdf
2420458;20160206;9043000;LEMD;0;SCT;3500;;LEMD-20160206-20160207.pdf
2420459;20160206;9050000;LEMD;0;SCT;3500;;LEMD-20160206-20160207.pdf
2420460;20160206;9053000;LEMD;0;FEW;3500;;LEMD-20160206-20160207.pdf
2420461;20160206;9060000;LEMD;0;FEW;3500;;LEMD-20160206-20160207.pdf
2420462;20160206;9063000;LEMD;0;SCT;3500;;LEMD-20160206-20160207.pdf
2420463;20160206;9070000;LEMD;0;BKN;4500;;LEMD-20160206-20160207.pdf
2420464;20160206;9073000;LEMD;0;BKN;4500;;LEMD-20160206-20160207.pdf
2420465;20160206;9080000;LEMD;0;BKN;4500;;LEMD-20160206-20160207.pdf
2420466;20160206;9083000;LEMD;0;BKN;4500;;LEMD-20160206-20160207.pdf
2420467;20160206;9090000;LEMD;0;BKN;4800;;LEMD-20160206-20160207.pdf
2420468;20160206;9093000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420469;20160206;9100000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420470;20160206;9103000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420471;20160206;9110000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420472;20160206;9113000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420473;20160206;9120000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420474;20160206;9123000;LEMD;0;FEW;3300;;LEMD-20160206-20160207.pdf
2420475;20160206;9123000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420476;20160206;9130000;LEMD;0;FEW;3300;;LEMD-20160206-20160207.pdf
2420477;20160206;9130000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420478;20160206;9133000;LEMD;0;FEW;4300;;LEMD-20160206-20160207.pdf
2420479;20160206;9133000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420480;20160206;9140000;LEMD;0;FEW;4300;;LEMD-20160206-20160207.pdf
2420481;20160206;9140000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420482;20160206;9143000;LEMD;0;FEW;4300;;LEMD-20160206-20160207.pdf
2420483;20160206;9143000;LEMD;0;BKN;5200;;LEMD-20160206-20160207.pdf
2420484;20160206;9150000;LEMD;0;FEW;4300;;LEMD-20160206-20160207.pdf
2420485;20160206;9150000;LEMD;0;BKN;5200;;LEMD-20160206-20160207.pdf
2420486;20160206;9153000;LEMD;0;FEW;3800;;LEMD-20160206-20160207.pdf
2420487;20160206;9153000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420488;20160206;9160000;LEMD;0;BKN;5500;;LEMD-20160206-20160207.pdf
2420489;20160206;9163000;LEMD;0;BKN;5800;;LEMD-20160206-20160207.pdf
2420490;20160206;9170000;LEMD;0;FEW;3500;;LEMD-20160206-20160207.pdf
2420491;20160206;9170000;LEMD;0;BKN;5800;;LEMD-20160206-20160207.pdf
2420492;20160206;9173000;LEMD;0;FEW;2500;;LEMD-20160206-20160207.pdf
2420493;20160206;9173000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420494;20160206;9180000;LEMD;0;SCT;2500;;LEMD-20160206-20160207.pdf
2420495;20160206;9180000;LEMD;0;BKN;5000;;LEMD-20160206-20160207.pdf
2420496;20160206;9183000;LEMD;0;SCT;2500;;LEMD-20160206-20160207.pdf
2420497;20160206;9183000;LEMD;0;BKN;4000;;LEMD-20160206-20160207.pdf
2420498;20160206;9190000;LEMD;0;SCT;2500;;LEMD-20160206-20160207.pdf
2420499;20160206;9190000;LEMD;0;BKN;4000;;LEMD-20160206-20160207.pdf
2420500;20160206;9193000;LEMD;0;BKN;3500;;LEMD-20160206-20160207.pdf
2420501;20160206;9193000;LEMD;0;BKN;6000;;LEMD-20160206-20160207.pdf
2420502;20160206;9200000;LEMD;0;BKN;3500;;LEMD-20160206-20160207.pdf
2420503;20160206;9200000;LEMD;0;BKN;6000;;LEMD-20160206-20160207.pdf
2420504;20160206;9203000;LEMD;0;BKN;3500;;LEMD-20160206-20160207.pdf
2420505;20160206;9203000;LEMD;0;BKN;6000;;LEMD-20160206-20160207.pdf
2420506;20160206;9210000;LEMD;0;FEW;6500;;LEMD-20160206-20160207.pdf
2420507;20160206;9213000;LEMD;0;FEW;6500;;LEMD-20160206-20160207.pdf
2420508;20160206;9220000;LEMD;0;FEW;3600;;LEMD-20160206-20160207.pdf
2420509;20160206;9223000;LEMD;0;SCT;4000;;LEMD-20160206-20160207.pdf
2420510;20160206;9230000;LEMD;0;SCT;2000;;LEMD-20160206-20160207.pdf
2420511;20160206;9230000;LEMD;0;BKN;3800;;LEMD-20160206-20160207.pdf
2420512;20160206;9233000;LEMD;0;SCT;2000;;LEMD-20160206-20160207.pdf
2420513;20160206;9233000;LEMD;0;BKN;3500;;LEMD-20160206-20160207.pdf
2420514;20160206;9233800;LEMD;1;SCT;1700;;LEMD-20160206-20160207.pdf
2420515;20160206;9233800;LEMD;1;BKN;2600;;LEMD-20160206-20160207.pdf
2420516;20160206;9234800;LEMD;1;SCT;1700;;LEMD-20160206-20160207.pdf
2420517;20160206;9234800;LEMD;1;BKN;2400;;LEMD-20160206-20160207.pdf
2422364;20160207;9000000;LEMD;0;SCT;1700;;LEMD-20160207-20160208.pdf
2422365;20160207;9000000;LEMD;0;BKN;2400;;LEMD-20160207-20160208.pdf
2422366;20160207;9001100;LEMD;1;SCT;2300;;LEMD-20160207-20160208.pdf
2422367;20160207;9001100;LEMD;1;BKN;3500;;LEMD-20160207-20160208.pdf
2422368;20160207;9003000;LEMD;0;BKN;3500;;LEMD-20160207-20160208.pdf
2422369;20160207;9010000;LEMD;0;BKN;4000;;LEMD-20160207-20160208.pdf
2422370;20160207;9013000;LEMD;0;OVC;3200;;LEMD-20160207-20160208.pdf
2422371;20160207;9020000;LEMD;0;FEW;2500;;LEMD-20160207-20160208.pdf
2422372;20160207;9020000;LEMD;0;BKN;3500;;LEMD-20160207-20160208.pdf
